Title,Name [personal] (Creator),Name [personal] (Addressee),Name [corporate] (Creator),Place of Origin,Publisher,Date Created,Subject - Topic,Subject - Geographic,Subject - Name [personal],Subject - Name [corporate],Abstract (Description),Biographical Information,Note [content] (Note),Contributing Repository
"Members Names and Addresses list, 1911",,,,,,1905-03-25,,,,Louisiana Sugar Planters' Association--Directories.,This is a typewritten list of names arranged alphabetically by last name giving city and state of residence and membership status. Pages four and five include handwritten additions.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Stubbs Banquet Toastmaster's agenda, 1911 February 9",,,,,,1911-02-09,Dinners and dining--Louisiana--New Orleans.; Toasts--Louisiana--New Orleans.,,,Louisiana Sugar Planters' Association.,This is a typewritten version of the toasting order for the Association's annual supper.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Annual Supper Table seating arrangement, 1911 February 9",,,,,,1911-02-09,Dinners and dining--Louisiana--New Orleans.,,,Louisiana Sugar Planters' Association.,This is a seating arrangement for two tables at the Association's annual supper.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Stubbs Banquet toasts, 1911 February 9",,,,,,1911-02-09,Dinners and dining--Louisiana--New Orleans.; Toasts--Louisiana--New Orleans.,,,Louisiana Sugar Planters' Association.,This is a handwritten version of the toasting order for the Association's annual supper.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Annual Supper invited guests list, 1911 February 9",,,,,,1911-02-09,Dinners and dining--Louisiana--New Orleans.,,,Louisiana Sugar Planters' Association.,This is a handwritten list of people invited to the Association's annual supper.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Garland B. Miller to Reginald Dykers, 1911 February 1","Miller, Garland B.","Dykers, Reginald.",,Falfurrias (Tex.),,1911-02-01,Dinners and dining--Louisiana--New Orleans.,,,Louisiana Sugar Planters' Association.,Miller will not attend the Association's annual supper.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from P. S. Morris to Reginald Dykers, 1911 February 1","Morris, P. S.","Dykers, Reginald.",,New Orleans (La.),,1911-02-01,Dinners and dining--Louisiana--New Orleans.; Death notices.,,,Louisiana Sugar Planters' Association.,"Morris acknowledges receipt of annual supper fee refund and the sudden death of Charles V. Moore, Association president","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Ozark Cooperage and Lumber Company to Reginald Dykers, 1911 February 2",,"Dykers, Reginald.",Ozark Cooperage and Lumber Company.,New Orleans (La.),,1911-02-02,,,"Copeland, Rudy.",Louisiana Sugar Planters' Association--Periodicals.,"Copeland, Southern representative, Ozark Cooperage and Lumber Company, acknowledges receipt of Dykers letter offering advertising space in the Association's annual yearbook.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Independent Powder Company of Missouri to Reginald Dykers, 1911 February 1",,"Dykers, Reginald.",Independent Powder Company of Missouri.,Joplin (Mo.),,1911-02-01,,,,"Louisiana Sugar Planters' Association.; Panama-Pacific International Exposition (1915 : San Francisco, Calif.)",Independent Powder Company of Missouri regrets the Panama Exposition will be in San Francisco.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from John M. Caffery to Reginald Dykers, 1911 February 3","Caffery, John M.","Dykers, Reginald.",,Franklin (La.),,1911-02-03,Dinners and dining--Louisiana--New Orleans.,,,Louisiana Sugar Planters' Association.,Caffery will not attend the Association's annual supper.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Jules Godchaux to Reginald Dykers, 1911 February 3","Godchaux, Jules.","Dykers, Reginald.",,New Orleans (La.),,1911-02-03,Dinners and dining--Louisiana--New Orleans.,,,Louisiana Sugar Planters' Association.,Godchaux will not attend the Association's annual supper.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Hardy-Tynes Manufacturing Company to Reginald Dykers, 1911 February 6",,"Dykers, Reginald.",Hardy-Tynes Manufacturing Company.,Birmingham (Ala.),,1911-02-06,,,"James, W. D.",Louisiana Sugar Planters' Association--Periodicals.,"James, secretary, Hardy-Tynes Manufacturing Company, declines advertising space in the Association's annual yearbook.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from W. F. Peckinpaugh to Reginald Dykers, 1911 February 7","Peckinpaugh, W. F.","Dykers, Reginald.",,Donaldsonville (La.),,1911-02-07,,,,Louisiana Sugar Planters' Association--Periodicals.,"Peckinpaugh regrets negotiations with ""Mr. Hermann"" have failed and urges Dykers to find someone qualified to assist him in gathering information for the Association's yearbook of sugar production.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Reginald Dykers to Leonce M. Soniat , 1911 February 8","Soniat, Leonce M.","Dykers, Reginald.",,New Orleans (La.),,1911-02-08,"Speeches, addresses, etc., American--Louisiana--New Orleans.; Sugar--Deterioration.",,,Louisiana Sugar Planters' Association.,"Dykers writes to Soniat, Association acting president, for approval of the topic. ""The Deterioration of Sugar inn Storage."" Soniat returns the original letter with his approval.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Valley Milling Company to Reginald Dykers, 1911 February 10",,"Dykers, Reginald.",Valley Milling Company.,Saint Louis (Mo.),,1911-02-10,,,,Louisiana Sugar Planters' Association--Periodicals.,The Valley Milling Company declines advertising space in the Association's annual yearbook.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from C. A. Toups to Reginald Dykers, 1911 February",Toups. C. A.,"Dykers, Reginald.",,New Orleans (La.),,1911-02,,,,Louisiana Sugar Planters' Association--Membership.,Toups tenders his resignation from the  Association.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Reginald Dykers to Leonce M. Soniat , 1911 February 8","Soniat, Leonce M.","Dykers, Reginald.",,New Orleans (La.),,1911-02-08,"Speeches, addresses, etc., American--Louisiana--New Orleans.; Sugar--Deterioration.",,,Louisiana Sugar Planters' Association.,"Dykers writes to Soniat, Association acting president, for approval of the topic. ""The Deterioration of Sugar inn Storage."" Soniat returns the original letter with his approval.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from New Orleans National Bank to Reginald Dykers, 1911 February 11",,"Dykers, Reginald.",New Orleans National Bank.,New Orleans (La.),,1911-02-11,,,"Reiss, Frank E.",Louisiana Sugar Planters' Association--Periodicals.,"Reiss, vice president, New Orleans National Bank, declines advertising space in the Association's annual yearbook.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Louisiana State Board of Agriculture and Immigration to Reginald Dykers, 1911 February 11",,"Dykers, Reginald.",Louisiana State Board of Agriculture and Immigration.,New Orleans (La.),,1911-02-11,Sugarcane--Louisiana.,,"Mandeville, L.",Louisiana Sugar Planters' Association.; Louisiana State Board of Agriculture and Immigration.,"Mandeville, secretary, Department of Agriculture and Immigration, requests a list of Louisiana sugar planters.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Interstate Trust and Banking Company to Reginald Dykers, 1911 February 11",,"Dykers, Reginald.",Interstate Trust and Banking Company.,New Orleans (La.),,1911-02-11,,,"Young, Henry M.",Louisiana Sugar Planters' Association--Periodicals.,"Young, secretary, Interstate Trust and Banking Company, declines advertising space in the Association's annual yearbook.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Interstate Electric Company, Ltd. to Reginald Dykers, 1911 February 13",,"Dykers, Reginald.",Interstate Electric Company.,New Orleans (La.),,1911-02-13,,,"Stern, P.",Louisiana Sugar Planters' Association--Periodicals.,"Stern, secretary, Interstate Electric Company, Ltd., declines advertising space in the Association's annual yearbook.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Moloney Belting Company to Reginald Dykers, 1911 February 11",,"Dykers, Reginald.",Moloney Belting Company.,New Orleans (La.),,1911-02-11,,,"Glas, J. B.",Louisiana Sugar Planters' Association--Periodicals.,"Glas, manager, Moloney Belting Company, New Orleans branch, declines advertising space in the Association's annual yearbook.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Carolina Portland Cement Company to Reginald Dykers, 1911 February 15",,"Dykers, Reginald.",Carolina Portland Cement Company.,New Orleans (La.),,1911-02-15,,,"Bowers, H. Ball.",Louisiana Sugar Planters' Association--Periodicals.,"Bowers, manager, Carolina Portland Cement Company, declines advertising space in the Association's annual yearbook.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Fritz Hahncke, Inc. to Reginald Dykers, 1911 February 15",,"Dykers, Reginald.",Fritz Hahncke Inc.,New Orleans (La.),,1911-02-15,,,"Forstall, Oscar J.",Louisiana Sugar Planters' Association--Periodicals.,"Forstall, Fritz Hahncke Inc., requests more information regarding advertising space in the Association's annual yearbook.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from A. Marx & Sons to Reginald Dykers, 1911 February",,"Dykers, Reginald.",A. Marx & Sons.,New Orleans (La.),,1911-02-15,,,"Marx, E.",Louisiana Sugar Planters' Association--Periodicals.,Marx would like to see the publication before committing to advertising space in the Association's annual yearbook.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Leon Irwin and Company Insurance to Reginald Dykers, 1911 February 15",,"Dykers, Reginald.",Leon Irwin and Company Insurance.,New Orleans (La.),,1911-02-15,,,,Louisiana Sugar Planters' Association--Periodicals.,Leon Irwin and Company Insurance declines advertising space in the Association's annual yearbook.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Pratt Engineering & Machine Company to Reginald Dykers, 1911 February 17",,"Dykers, Reginald.",Pratt Engineering & Machine Company.,Atlanta (Ga.),,1911-02-17,,,"McCall, C. H.",Louisiana Sugar Planters' Association--Periodicals.,Pratt Engineering & Machine Company declines advertising space in the Association's annual yearbook.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Louisiana Railway and Navigation Company to Reginald Dykers, 1911 February 20",,"Dykers, Reginald.",Louisiana Railway and Navigation Company.,Shreveport (La.),,1911-02-20,,,,Louisiana Sugar Planters' Association--Periodicals.,Louisiana Railway and Navigation Company proposes conditions under which they will purchase advertising space in the Association's annual yearbook. The recto of this letter is a map of the railway route between New Orleans (La.) and Shreveport (La.).,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from American Roofing Company to Reginald Dykers, 1911 February 18",,"Dykers, Reginald.",American Roofing Company.,New Orleans (La.),,1911-02-18,,,"Bacarisse, Albert L.",Louisiana Sugar Planters' Association--Periodicals.,"Bacarisse, district sales manager, American Roofing Company,  declines advertising space in the Association's annual yearbook.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Leonce Soniat to Reginald Dykers, 1911 February 21","Soniat, Leonce M.","Dykers, Reginald.",,Dorcyville (La.),,1911-02-21,,,,Louisiana Sugar Planters' Association.,"Soniat, acting president, attempts to clarify who will be offered the Association's presidency.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Arkel Safety Bag Company to Reginald Dykers, 1911 February 21",,"Dykers, Reginald.",Arkel Safety Bag Company.,New York (N.Y.),,1911-02-21,,,"Greene, Edwin D.",Louisiana Sugar Planters' Association--Periodicals.,"Greene, vice president, Arkel Safety Bag Company declines advertising space in the Association's annual yearbook.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Cook Farms to Reginald Dykers, 1911 February 20",,"Dykers, Reginald.",Cook Farms.,Lexington (Ky.),,1911-02-20,,,,Louisiana Sugar Planters' Association.,Cook Farms declines advertising space in the Association's annual yearbook.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Max Hermann to Reginald Dykers, 1911 February 18","Hermann, Max.","Dykers, Reginald.",,Jeanerette (La.),,1911-02-18,,,,Louisiana Sugar Planters' Association--Periodicals.,"Hermann speaks of his itinerary gathering information for the Association's yearbook of sugar production, results so far, and requests reimbursement for travel expenses to date.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Electric Appliance Company to Reginald Dykers, 1911 February 20",,"Dykers, Reginald.",Electric Appliance Company.,New Orleans (La.),,1911-02-20,,,"Churchill, C. Robert.",Louisiana Sugar Planters' Association--Periodicals.,"Churchill, president and general manager, Electric Appliance Company may or may not purchase advertising space in the Association's annual yearbook.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Wilmot Machinery Company to Reginald Dykers, 1911 February 22",,"Dykers, Reginald.",Wilmot Machinery Company.,New Orleans (La.),,1911-02-22,,,"Dequede, W.",Louisiana Sugar Planters' Association--Periodicals.,"Dequede, vice president and chief engineer, Wilmot Machinery Company, declines advertising space in the Association's annual yearbook.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Gregg Company, Ltd. to Reginald Dykers, 1911 February 21",,"Dykers, Reginald.",Gregg Company.,Newburgh (N.Y.),,1911-02-21,,,,Louisiana Sugar Planters' Association--Periodicals.,"Gregg Company, Ltd., declines advertising space in the Association's annual yearbook.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Texas and Pacific Railway Company to Reginald Dykers, 1911 February 22",,"Dykers, Reginald.",Texas and Pacific Railway Company.,Dallas (Tex.),,1911-02-22,,,"Turner, E. P.",Louisiana Sugar Planters' Association--Periodicals.,"Turner, general passenger and ticket agent, Texas and Pacific Railway Company, is willing to exchange transportation within Louisiana for advertising space in the Association's annual yearbook.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
Putnam Health Resort advertisement,,,,,,1905-03-25,Advertising--Railroads.; Health resorts--Texas--Putnam.,,,Texas and Pacific Railway Company.,This is an advertisement for the Putnam Health Resort and the Texas and Pacific Railway Company.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Whitney & Sloo Company, Ltd. to Reginald Dykers, 1911 February 22",,"Dykers, Reginald.",Whitney & Sloo Company.,New Orleans (La.),,1911-02-22,,,,Louisiana Sugar Planters' Association--Periodicals.,"Whitney & Sloo Company, Ltd., declines advertising space in the Association's annual yearbook.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from New Orleans Acid and Fertilizer Company to Reginald Dykers, 1911 February 23",,"Dykers, Reginald.",New Orleans Acid and Fertilizer Company.,New Orleans (La.),,1911-02-23,,,"Huey, E. K.",Louisiana Sugar Planters' Association--Periodicals.,"Huey, general manager, New Orleans Acid and Fertilizer Company, agrees to purchase advertising space in the Association's annual yearbook.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from American Evaporator Company, Inc. to Reginald Dykers, 1911 February 22",,"Dykers, Reginald.","American Evaporator Company, Inc.",Philadelphia (Pa.),,1911-02-22,,,"Kuhn, H. L.",Louisiana Sugar Planters' Association--Periodicals.,"Kuhn, secretary, American Evaporator Company, Inc., declines advertising space in the Association's annual yearbook.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from A. Baldwin and Company, Ltd. to Reginald Dykers, 1911 February 23",,"Dykers, Reginald.",A. Baldwin and Company.,New Orleans (La.),,1911-02-23,,,,Louisiana Sugar Planters' Association--Periodicals.,"A. Baldwin and Company, Ltd., declines advertising space in the Association's annual yearbook.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Cable Tractor to Reginald Dykers, 1911 February 23",,"Dykers, Reginald.",Cable Tractor.,Washington (D.C.),,1911-02-23,,,"Eastman, C. J.",Louisiana Sugar Planters' Association--Periodicals.,"Eastman, manufacturer, Cable Tractor, declines advertising space in the Association's annual yearbook.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from G. W. Ory to Reginald Dykers, 1911 February 23","Ory, G. W.","Dykers, Reginald.",,Lobdell (La.),,1911-02-23,,,,Louisiana Sugar Planters' Association--Membership.,Ory remits his Association dues.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from William R. Perrin and Company to Reginald Dykers, 1911 February 23",,"Dykers, Reginald.",William R. Perrin and Company.,Chicago (Ill.),,1911-02-23,,,,Louisiana Sugar Planters' Association--Periodicals.,"William R. Perrin and Company, declines advertising space in the Association's annual yearbook.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
